friday,net_traders,net_trader_oi,price
2013-05-31,65.0,0.11343804537521815,1472.7999999999997
2013-06-07,60.0,0.10619469026548672,1482.2999999999997
2013-06-14,56.0,0.099644128113879,1468.0499999999997
2013-06-21,50.0,0.08756567425569177,1433.5499999999997
2013-06-28,37.0,0.06776556776556776,1448.7999999999997
2013-07-05,49.0,0.09090909090909091,1476.7999999999997
2013-07-12,56.0,0.10313075506445672,1519.7999999999997
2013-07-19,58.0,0.10320284697508897,1539.0499999999997
2013-07-26,61.0,0.11090909090909092,1536.0499999999997
2013-08-02,59.0,0.1068840579710145,1553.5499999999997
2013-08-09,55.0,0.09734513274336283,1535.7999999999997
2013-08-16,52.0,0.0920353982300885,1500.5499999999997
2013-08-23,57.0,0.10326086956521739,1511.0499999999997
2013-08-30,48.0,0.0855614973262032,1480.7999999999997
2013-09-06,48.0,0.0867992766726944,1503.0499999999997
2013-09-13,58.0,0.10301953818827708,1538.0499999999997
2013-09-20,54.0,0.09507042253521127,1558.7999999999997
2013-09-27,49.0,0.0914179104477612,1542.7999999999997
2013-10-04,57.0,0.10363636363636364,1541.0499999999997
2013-10-11,46.0,0.08199643493761141,1555.2999999999997
2013-10-18,46.0,0.08013937282229965,1592.7999999999997
2013-10-25,45.0,0.08064516129032258,1610.2999999999997
2013-11-01,49.0,0.08765652951699464,1611.0499999999997
2013-11-08,46.0,0.08156028368794327,1622.2999999999997
2013-11-15,53.0,0.09153713298791019,1649.7999999999997
2013-11-22,50.0,0.08460236886632826,1657.5499999999997
2013-11-29,50.0,0.08503401360544217,1660.2999999999997
2013-12-06,47.0,0.07859531772575251,1661.2999999999997
2013-12-13,50.0,0.08445945945945946,1631.0499999999997
2013-12-20,53.0,0.08774834437086093,1676.7999999999997
2013-12-27,54.0,0.09981515711645102,1698.7999999999997
2014-01-03,62.0,0.11231884057971014,1687.7999999999997
2014-01-10,65.0,0.11403508771929824,1700.0499999999997
2014-01-17,65.0,0.10961214165261383,1696.5499999999997
2014-01-24,65.0,0.11648745519713262,1644.2999999999997
2014-01-31,55.0,0.09615384615384616,1638.7999999999997
2014-02-07,55.0,0.09499136442141623,1655.7999999999997
2014-02-14,57.0,0.09710391822827939,1697.2999999999997
2014-02-21,62.0,0.10745233968804159,1696.5499999999997
2014-02-28,57.0,0.10035211267605634,1719.7999999999997
2014-03-07,58.0,0.09897610921501707,1740.2999999999997
2014-03-14,53.0,0.08702791461412152,1702.2999999999997
2014-03-21,59.0,0.09672131147540984,1726.7999999999997
2014-03-28,61.0,0.10664335664335664,1720.2999999999997
2014-04-04,60.0,0.1054481546572935,1729.7999999999997
2014-04-11,68.0,0.11867364746945899,1681.5499999999997
2014-04-18,65.0,0.10906040268456375,1727.7999999999997
2014-04-25,66.0,0.11764705882352941,1729.7999999999997
2014-05-02,73.0,0.1265164644714038,1744.2999999999997
2014-05-09,66.0,0.11282051282051282,1743.2999999999997
2014-05-16,73.0,0.12248322147651007,1744.5499999999997
2014-05-23,71.0,0.12241379310344827,1766.7999999999997
2014-05-30,74.0,0.12478920741989882,1791.2999999999997
2014-06-06,74.0,0.12563667232597622,1819.0499999999997
2014-06-13,72.0,0.12040133779264214,1805.5499999999997
2014-06-20,73.0,0.11698717948717949,1831.0499999999997
2014-06-27,76.0,0.12859560067681894,1829.7999999999997
2014-07-04,72.0,0.12265758091993186,1855.2999999999997
2014-07-11,73.0,0.12564543889845095,1840.2999999999997
2014-07-18,70.0,0.11764705882352941,1849.2999999999997
2014-07-25,72.0,0.12609457092819615,1849.2999999999997
2014-08-01,71.0,0.12013536379018612,1796.2999999999997
2014-08-08,64.0,0.10561056105610561,1801.5499999999997
2014-08-15,64.0,0.10774410774410774,1830.2999999999997
