,usd_exposure,eur_exposure,gbp_exposure,jpy_exposure,emfx_exposure,fi_exposure,dmequity_exposure,emequity_exposure,com_exposure,ags_exposure
2011-07-21,-26.324045935674793,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,36.43665003366647,181.683765930616,17.622966069388312,12.496917754602114,33.75187181620898,10.201989438489848
2011-07-22,-26.324045935674793,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,38.18621684432723,187.7141549661508,20.552327779529133,14.349615793781314,35.692422452508616,10.201989438489848
2011-07-25,-26.324045935674793,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,40.077583944904816,187.7141549661508,20.552327779529133,16.371081393278693,35.692422452508616,10.201989438489848
2011-07-26,-27.816085568700014,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,40.077583944904816,187.7141549661508,20.552327779529133,18.17524340280305,37.776019801189896,10.201989438489848
2011-07-27,-27.816085568700014,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,38.20539747818961,193.877578150171,20.552327779529133,18.17524340280305,37.776019801189896,10.201989438489848
2011-07-28,-27.816085568700014,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,38.20539747818961,193.877578150171,20.552327779529133,18.17524340280305,37.776019801189896,10.201989438489848
2011-07-29,-27.816085568700014,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,39.60915588335145,193.877578150171,18.934905059432815,18.17524340280305,41.26075474879978,8.341775281766262
2011-08-01,-27.816085568700014,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,39.60915588335145,193.877578150171,18.934905059432815,18.17524340280305,42.902849927734266,8.341775281766262
2011-08-02,-27.816085568700014,-1.4621361452142414,-4.318217716455975,-0.35468504025829656,41.865598336804545,199.32304780093438,12.814989850639439,18.17524340280305,46.02415534666943,8.341775281766262
2011-08-03,-27.816085568700014,-1.4621361452142414,-4.318217716455975,1.2410915805343812,41.865598336804545,199.32304780093438,1.7562948417579918,14.51963656562288,47.292933010879814,8.341775281766262
2011-08-04,-27.816085568700014,-1.4621361452142414,-2.042296321747864,1.2410915805343812,40.107587618130474,199.32304780093438,-14.539759396768153,9.456827454172164,47.292933010879814,8.341775281766262
2011-08-05,-14.746096995901999,-0.030128512534025126,-2.042296321747864,1.2410915805343812,36.95243307770555,199.32304780093438,-20.941230671496285,-5.1496949516157065,35.93665406481531,8.341775281766262
2011-08-08,-11.510680182663785,-0.030128512534025126,-0.6544098982537375,2.37803135960821,24.04455026131911,199.32304780093438,-23.39394787473738,-10.615729869298264,26.684755773812636,5.380491927088206
2011-08-09,-9.012197225233685,-0.030128512534025126,-0.6544098982537375,2.37803135960821,-0.4624944324284596,192.98285596412174,-24.0154726276212,-13.558583619999935,21.802450802359566,1.6789378641041806
2011-08-10,-9.012197225233685,-0.030128512534025126,-0.6544098982537375,2.37803135960821,-4.480670654037244,192.98285596412174,-25.57234784333214,-14.302697526305725,10.07150654540734,1.6789378641041806
2011-08-11,-9.012197225233685,-0.030128512534025126,-0.6544098982537375,2.37803135960821,-4.480670654037244,199.30175594514805,-28.020172248547137,-17.30043804160808,8.802728881196954,1.6789378641041806
2011-08-12,-7.348577824607316,-0.030128512534025126,-0.6544098982537375,2.37803135960821,-4.480670654037244,199.30175594514805,-32.99029663222341,-17.30043804160808,8.802728881196954,1.6789378641041806
2011-08-15,-7.348577824607316,-0.030128512534025126,-0.6544098982537375,2.37803135960821,-7.767147812334797,209.8841917689363,-32.99029663222341,-20.25674454011357,8.802728881196954,1.6789378641041806
2011-08-16,-7.348577824607316,-0.030128512534025126,0.8828811800796229,2.37803135960821,-7.767147812334797,209.8841917689363,-29.63655461238593,-20.25674454011357,8.802728881196954,1.6789378641041806
2011-08-17,-7.348577824607316,-0.030128512534025126,2.925177501827487,2.37803135960821,-7.767147812334797,202.05060460442328,-29.63655461238593,-18.512691511630905,7.744203980587005,0.7777514231839787
2011-08-18,-7.348577824607316,-0.030128512534025126,2.925177501827487,2.37803135960821,-7.767147812334797,195.47951205804128,-29.63655461238593,-18.512691511630905,7.744203980587005,0.7777514231839787
2011-08-19,-7.348577824607316,-0.030128512534025126,2.925177501827487,2.37803135960821,-7.767147812334797,195.47951205804128,-29.63655461238593,-18.512691511630905,7.744203980587005,0.7777514231839787
2011-08-22,-7.348577824607316,-0.030128512534025126,2.925177501827487,2.37803135960821,-7.767147812334797,195.47951205804128,-29.63655461238593,-18.512691511630905,7.744203980587005,0.7777514231839787
2011-08-23,-7.348577824607316,-0.030128512534025126,2.925177501827487,2.37803135960821,-7.767147812334797,195.47951205804128,-29.63655461238593,-18.512691511630905,7.744203980587005,0.7777514231839787
2011-08-24,-9.067996926083659,1.689290588942316,2.925177501827487,2.37803135960821,-7.767147812334797,195.47951205804128,-32.929550920716046,-18.512691511630905,7.744203980587005,0.7777514231839787
2011-08-25,-9.067996926083659,1.689290588942316,2.925177501827487,2.37803135960821,-9.598066936030701,195.47951205804128,-32.929550920716046,-18.512691511630905,8.563500645379081,0.7777514231839787
2011-08-26,-9.067996926083659,1.689290588942316,2.925177501827487,2.37803135960821,-9.598066936030701,191.69300101991158,-32.929550920716046,-18.512691511630905,8.563500645379081,2.240999888920446
2011-08-29,-9.067996926083659,1.689290588942316,2.925177501827487,2.37803135960821,-9.598066936030701,191.69300101991158,-34.391014984483185,-18.512691511630905,8.563500645379081,2.240999888920446
2011-08-30,-9.067996926083659,1.689290588942316,2.925177501827487,2.37803135960821,-9.598066936030701,203.7298740016404,-31.560861543345773,-18.512691511630905,8.563500645379081,2.240999888920446
