date,price,holdings in troy ounce
2015-12-14,1059.86,46098202.86
2015-12-15,1061.22,46085801.86
2015-12-16,1072.32,46059955.36
2015-12-17,1051.1,45916968.73
2015-12-18,1066.25,46508555.49
2015-12-21,1078.4,46332761.99
2015-12-22,1072.43,46311087.64
2015-12-23,1070.5,46009506.44
2015-12-24,1076.1,46246143.24
2015-12-25,,46252329.05
2015-12-28,1069.08,46214038.28
2015-12-29,1069.11,46200584.12
2015-12-30,1061.44,46203868.43
2015-12-31,1061.1,45818304.14
2016-01-01,,45818300.14
2016-01-04,1074.61,46120450.59
2016-01-05,1077.68,46030647.88
2016-01-06,1093.67,45949895.7
2016-01-07,1108.97,46209717.16
2016-01-08,1104.15,46501761.9
2016-01-11,1094.2,46276563.14
2016-01-12,1086.56,46738769.27
2016-01-13,1093.59,46814885.53
2016-01-14,1078.38,46814517.97
2016-01-15,1088.88,47110313.43
2016-01-18,1089.68,46419387.26
2016-01-19,1087.41,46446075.63
2016-01-20,1100.92,46529791.73
2016-01-21,1101.2,46614472.92
2016-01-22,1097.95,46716378.03
2016-01-25,1107.9,46741616.36
2016-01-26,1119.91,47019433.2
2016-01-27,1124.97,47045023.41
2016-01-28,1115.33,47131213.54
2016-01-29,1118.21,47187652.96
2016-02-01,1128.41,47629730.97
2016-02-02,1129.01,47755855.61
2016-02-03,1142.63,48077499.21
2016-02-04,1155.59,48230559.58
2016-02-05,1173.4,48476824.51
2016-02-08,1189.23,48735674.07
2016-02-09,1189.13,48726602.74
2016-02-10,1197.12,49000966.48
2016-02-11,1246.7,49206571.25
2016-02-12,1237.97,49693653.1
2016-02-15,1209.3,49693634.05
2016-02-16,1200.44,50074213.11
2016-02-17,1208.5,50382892.41
2016-02-18,1230.87,50553441.42
2016-02-19,1226.8,51369826.68
2016-02-22,1208.63,52202690.93
2016-02-23,1226.85,52272114.26
2016-02-24,1228.75,52596118.95
2016-02-25,1232.91,52729809.09
2016-02-26,1223.46,53009887.82
2016-02-29,1238.67,53652848.63
2016-03-01,1232.15,54057472.19
2016-03-02,1239.98,54081588.57
2016-03-03,1264.25,54336513.58
2016-03-04,1258.95,54430006.41
2016-03-07,1267.33,54472952.34
2016-03-08,1261.44,54441676.16
2016-03-09,1253.23,54575700.03
2016-03-10,1272.25,54862479.29
2016-03-11,1249.45,54940957.05
2016-03-14,1235.27,54779916.26
2016-03-15,1232.38,54832994.52
2016-03-16,1262.57,54953003.24
2016-03-17,1257.97,55064113.06
2016-03-18,1255.4,55768873.1
2016-03-21,1243.75,55600362.59
2016-03-22,1248.32,55928333.85
2016-03-23,1220.11,55987570.01
2016-03-24,1216.82,56063441.23
2016-03-25,1217.05,56063438.03
2016-03-28,1221.71,56102607.33
2016-03-29,1242.2,55795872.24
2016-03-30,1225.02,55851838.05
2016-03-31,1232.75,55957738.7
2016-04-01,1222.6,56024298.51
2016-04-04,1215.43,55986344.79
2016-04-05,1231.35,55773557.89
2016-04-06,1222.47,55953065.96
2016-04-07,1240.45,56082381.87
2016-04-08,1240.69,56061458.79
2016-04-11,1257.88,56088896.17
2016-04-12,1255.63,56146773.46
2016-04-13,1242.47,56024013.71
2016-04-14,1227.89,55970025.96
2016-04-15,1233.99,56143773.52
2016-04-18,1232.49,56146310.1
2016-04-19,1250.19,55872359.06
2016-04-20,1244.25,56041021.03
2016-04-21,1248.05,56053742.35
2016-04-22,1233.03,56124559.12
2016-04-25,1237.97,56087483.96
2016-04-26,1243.4,56120396.44
2016-04-27,1245.83,56172465.45
2016-04-28,1266.26,56231708.23
2016-04-29,1293.53,55983756.94
2016-05-02,1291.55,56992246.65
2016-05-03,1286.5,56813912.94
2016-05-04,1279.68,56945468.94
2016-05-05,1277.74,57081964.94
2016-05-06,1288.99,57597800.07
2016-05-09,1263.88,57730398.06
2016-05-10,1265.84,57833118.19
2016-05-11,1277.21,57974879.18
2016-05-12,1263.68,58093555.88
2016-05-13,1273.45,58385255.9
2016-05-16,1274.16,58409809.47
2016-05-17,1278.95,58540213.87
2016-05-18,1258.5,58603246.6
2016-05-19,1254.75,58798246.27
2016-05-20,1251.98,59138618.22
2016-05-23,1249.13,59301067.1
2016-05-24,1227.21,59178358.45
2016-05-25,1224.41,59172573.27
2016-05-26,1219.8,59252909.72
2016-05-27,1212.38,59187417.65
2016-05-30,1204.95,59187406.13
2016-05-31,1215.32,59296438.24
2016-06-01,1212.98,59444991.58
2016-06-02,1211.0,59647219.42
2016-06-03,1244.2,59855652.14
2016-06-06,1245.34,59947953.64
2016-06-07,1243.81,59991631.77
2016-06-08,1262.8,60014332.58
2016-06-09,1269.8,60201841.19
2016-06-10,1274.24,60413537.16
2016-06-13,1283.86,60510790.79
2016-06-14,1285.72,60660430.34
2016-06-15,1291.75,60772548.05
2016-06-16,1278.43,60951475.9
2016-06-17,1298.65,61255746.47
2016-06-20,1289.9,61373244.66
2016-06-21,1268.12,61628092.58
2016-06-22,1266.22,61603603.47
2016-06-23,1256.84,61614824.49
2016-06-24,1315.75,62179010.63
2016-06-27,1324.6,62584513.9
2016-06-28,1311.79,62824737.53
2016-06-29,1319.15,63164416.2
2016-06-30,1321.9,63356439.86
2016-07-01,1341.35,63590713.49
2016-07-04,1350.79,63590674.66
2016-07-05,1356.45,64816967.12
2016-07-06,1363.78,64953383.69
2016-07-07,1360.45,64826955.75
2016-07-08,1366.33,65138831.25
2016-07-11,1355.4,65441058.25
2016-07-12,1333.1,65100106.52
2016-07-13,1342.64,65151958.4
2016-07-14,1335.23,65083459.28
2016-07-15,1337.45,65133059.85
2016-07-18,1328.85,64875302.46
2016-07-19,1332.01,65258766.89
2016-07-20,1316.06,65272731.48
2016-07-21,1331.43,65240151.12
2016-07-22,1322.73,65308066.51
2016-07-25,1315.6,65190548.31
2016-07-26,1320.26,65055690.33
2016-07-27,1340.08,65158207.66
2016-07-28,1335.75,65290273.0
2016-07-29,1351.28,65507291.0
2016-08-01,1353.15,65812430.7
2016-08-02,1363.57,66058242.86
2016-08-03,1358.18,66121511.19
2016-08-04,1361.15,66344834.69
2016-08-05,1336.0,66676263.05
2016-08-08,1335.31,66568387.08
2016-08-09,1340.73,66573879.24
2016-08-10,1346.61,66711012.19
2016-08-11,1338.78,66425433.32
2016-08-12,1335.97,66449398.51
2016-08-15,1339.4,66471906.46
2016-08-16,1346.24,66632870.84
2016-08-17,1348.73,66508082.9
2016-08-18,1352.36,66488222.41
2016-08-19,1341.47,66516170.97
2016-08-22,1339.09,66643351.12
2016-08-23,1337.56,66637578.76
2016-08-24,1324.13,66677094.99
2016-08-25,1321.97,66746938.37
2016-08-26,1321.18,66700726.63
2016-08-29,1323.38,66712460.97
2016-08-30,1311.11,66713673.25
2016-08-31,1308.97,66335856.64
2016-09-01,1313.89,66231651.07
2016-09-02,1325.21,66252023.65
2016-09-05,1327.08,66251972.05
2016-09-06,1350.0,66694888.72
2016-09-07,1345.18,66731548.39
2016-09-08,1338.3,66728792.45
2016-09-09,1327.83,66542212.56
2016-09-12,1327.82,66559032.82
2016-09-13,1319.05,66508676.87
2016-09-14,1322.94,66542801.32
2016-09-15,1314.75,66499868.83
2016-09-16,1310.35,66884151.91
2016-09-19,1313.19,66460580.16
2016-09-20,1314.84,66747552.0
2016-09-21,1335.17,66921188.95
2016-09-22,1337.07,66809108.16
2016-09-23,1337.56,67155549.5
2016-09-26,1337.95,67240945.87
2016-09-27,1327.32,67411686.76
2016-09-28,1321.54,67483401.59
2016-09-29,1320.37,67455382.79
2016-09-30,1315.87,67488985.85
2016-10-03,1311.6,67523852.55
2016-10-04,1268.44,67653329.53
2016-10-05,1266.85,67752652.36
2016-10-06,1254.38,67758624.25
2016-10-07,1257.08,68052894.77
2016-10-10,1259.65,67709317.04
2016-10-11,1252.8,68092783.35
2016-10-12,1255.25,68275203.13
2016-10-13,1258.09,68337615.77
2016-10-14,1251.03,68371163.29
2016-10-17,1255.85,68473455.63
2016-10-18,1262.5,68483059.69
2016-10-19,1269.23,68554656.08
2016-10-20,1265.76,68729508.96
2016-10-21,1266.46,68169240.34
2016-10-24,1264.44,68208525.21
2016-10-25,1273.87,68351754.54
2016-10-26,1267.1,67965886.88
2016-10-27,1268.4,68094418.26
2016-10-28,1275.47,68094783.49
2016-10-31,1277.21,68126831.76
2016-11-01,1288.2,68209579.38
2016-11-02,1296.81,68209238.69
2016-11-03,1302.7,67994601.62
2016-11-04,1305.06,68286081.28
2016-11-07,1281.64,68561197.4
2016-11-08,1275.68,68577705.61
2016-11-09,1277.98,68702403.98
2016-11-10,1259.2,68183960.3
2016-11-11,1227.64,67667171.17
2016-11-14,1221.35,67439325.2
2016-11-15,1228.73,67005554.0
2016-11-16,1224.99,66852390.68
2016-11-17,1216.42,66573714.98
2016-11-18,1207.89,66313590.24
2016-11-21,1214.23,65999467.17
2016-11-22,1212.32,65739711.36
2016-11-23,1188.32,64935074.47
2016-11-24,1181.67,65288702.42
2016-11-25,1183.56,65001210.2
2016-11-28,1194.0,64766218.16
2016-11-29,1188.31,64606081.51
2016-11-30,1173.2,64463644.15
2016-12-01,1171.69,63869606.72
2016-12-02,1177.43,63798938.2
2016-12-05,1170.38,63635890.37
2016-12-06,1169.85,63560630.5
2016-12-07,1173.98,63248797.57
2016-12-08,1170.78,63135221.38
2016-12-09,1159.86,62989505.15
2016-12-12,1162.22,62873044.88
2016-12-13,1158.54,62838116.77
2016-12-14,1142.95,62437937.01
2016-12-15,1128.5,62050009.75
2016-12-16,1134.88,61805481.42
2016-12-19,1138.21,61500645.3
2016-12-20,1132.35,61445789.08
2016-12-21,1131.61,61284945.54
2016-12-22,1128.38,61157364.79
2016-12-23,1133.3,60802571.26
2016-12-26,,61148352.32
2016-12-27,1138.78,61114420.95
2016-12-28,1141.67,61109141.86
2016-12-29,1158.19,61150225.39
2016-12-30,1147.5,61005052.44
2017-01-02,,60747009.07
2017-01-03,1158.84,60626057.07
2017-01-04,1163.65,60952597.55
2017-01-05,1180.12,60975285.6
2017-01-06,1172.63,61072565.5
2017-01-09,1181.1,60548753.07
2017-01-10,1187.88,60962377.19
2017-01-11,1191.62,61023001.82
2017-01-12,1195.43,61066028.96
2017-01-13,1197.34,61147261.69
2017-01-16,1202.73,61179178.02
2017-01-17,1217.07,61383510.51
2017-01-18,1204.3,61551298.02
2017-01-19,1204.85,61731302.86
2017-01-20,1210.32,61841375.16
2017-01-23,1218.23,61819802.56
2017-01-24,1208.94,61732110.06
2017-01-25,1200.69,61620389.33
2017-01-26,1188.5,61615979.81
2017-01-27,1191.2,61569099.88
2017-01-30,1195.7,61575280.25
2017-01-31,1210.72,61695732.21
2017-02-01,1209.84,62073201.45
2017-02-02,1215.96,62133833.48
2017-02-03,1220.3,62281140.89
2017-02-06,1235.53,62468430.26
2017-02-07,1233.85,62825037.8
2017-02-08,1241.53,63193249.83
2017-02-09,1228.36,63552942.18
2017-02-10,1233.62,63803306.29
2017-02-13,1225.26,64002798.45
2017-02-14,1228.13,64014186.11
2017-02-15,1233.7,64192055.63
2017-02-16,1239.04,64263643.35
2017-02-17,1234.6,64113095.16
2017-02-20,1238.47,64112470.34
2017-02-21,1235.74,64276050.77
2017-02-22,1237.44,64380119.17
2017-02-23,1249.56,64510878.92
2017-02-24,1257.19,64559659.84
2017-02-27,1252.73,64555875.67
2017-02-28,1248.44,64632503.57
2017-03-01,1249.69,64731026.55
2017-03-02,1234.25,64813762.46
2017-03-03,1234.81,64506630.12
2017-03-06,1225.29,64268457.75
2017-03-07,1215.86,64250833.61
2017-03-08,1208.31,64246389.31
2017-03-09,1201.24,64151921.67
2017-03-10,1204.64,63829889.97
2017-03-13,1204.3,64043098.05
2017-03-14,1199.12,64110902.03
2017-03-15,1219.88,64269509.79
2017-03-16,1226.61,64235130.24
2017-03-17,1229.26,64152666.83
2017-03-20,1234.24,63774725.13
2017-03-21,1244.81,64350082.03
2017-03-22,1248.84,64451697.39
2017-03-23,1245.2,64575532.93
2017-03-24,1243.57,64593477.26
2017-03-27,1254.86,64792353.94
2017-03-28,1251.82,64829917.14
2017-03-29,1253.45,64840025.48
2017-03-30,1242.64,64793285.97
2017-03-31,1249.2,64834789.82
2017-04-03,1253.5,64967092.2
2017-04-04,1256.28,64960860.4
2017-04-05,1255.76,64971912.18
2017-04-06,1251.7,64833327.7
2017-04-07,1254.53,64910260.68
2017-04-10,1254.68,64990275.77
2017-04-11,1274.86,65130987.45
2017-04-12,1286.78,65139015.83
2017-04-13,1287.92,65422680.06
2017-04-14,1285.69,65428903.14
2017-04-17,1284.71,65472305.78
2017-04-18,1289.76,65504126.12
2017-04-19,1280.21,65944481.52
2017-04-20,1281.9,65768989.64
2017-04-21,1284.44,65901385.92
2017-04-24,1276.31,65884789.48
2017-04-25,1264.13,65742513.3
2017-04-26,1269.22,65729814.24
2017-04-27,1264.3,65690994.03
2017-04-28,1268.28,65653628.06
2017-05-01,1256.58,65509078.56
2017-05-02,1256.76,65573210.56
2017-05-03,1238.17,65217333.38
2017-05-04,1228.16,65282053.38
2017-05-05,1228.01,65232245.38
2017-05-08,1226.23,65602016.33
2017-05-09,1221.23,65602348.04
2017-05-10,1219.1,65548863.83
2017-05-11,1225.04,65569708.41
2017-05-12,1228.43,65591376.19
2017-05-15,1230.82,65572315.61
2017-05-16,1237.24,65634119.42
2017-05-17,1261.36,65652859.23
2017-05-18,1247.07,65703167.05
2017-05-19,1255.93,65701481.96
2017-05-22,1260.63,65852814.26
2017-05-23,1251.22,65714850.18
2017-05-24,1258.73,65799861.93
2017-05-25,1255.67,65747825.91
2017-05-26,1266.76,65762653.67
2017-05-29,1268.1,65762642.24
2017-05-30,1263.09,65769549.14
2017-05-31,1268.92,65908046.55
2017-06-01,1265.96,65920705.8
2017-06-02,1279.17,65982785.7
2017-06-05,1279.8,66093712.86
2017-06-06,1294.39,66118316.52
2017-06-07,1287.15,66587496.5
2017-06-08,1278.01,66696340.12
2017-06-09,1266.76,66692399.54
2017-06-12,1266.18,66683186.48
2017-06-13,1266.55,66723798.92
2017-06-14,1260.86,66722218.13
2017-06-15,1253.98,66317829.67
2017-06-16,1253.73,66286258.3
2017-06-19,1243.84,66265477.35
2017-06-20,1243.01,66246041.14
2017-06-21,1246.48,66296996.42
2017-06-22,1250.51,66292680.87
2017-06-23,1256.71,66308188.95
2017-06-26,1244.72,66286936.59
2017-06-27,1247.17,66406924.04
2017-06-28,1249.27,66468392.29
2017-06-29,1245.51,66390364.29
2017-06-30,1241.61,66669142.9
2017-07-03,1220.2,66308320.4
2017-07-04,1223.42,66308315.97
2017-07-05,1227.04,66048312.36
2017-07-06,1225.22,66101619.76
2017-07-07,1212.46,65926079.89
2017-07-10,1214.36,65817466.89
2017-07-11,1217.72,65816934.82
2017-07-12,1220.51,65847170.28
2017-07-13,1217.58,65893787.52
2017-07-14,1228.7,65636015.81
2017-07-17,1234.11,65286223.6
2017-07-18,1242.47,65510047.87
2017-07-19,1241.25,65234839.22
2017-07-20,1244.49,65308350.69
2017-07-21,1254.98,65223507.35
2017-07-24,1255.3,65108330.29
2017-07-25,1250.06,64878882.35
2017-07-26,1260.53,64703565.81
2017-07-27,1259.15,64608190.4
2017-07-28,1269.64,64505217.25
2017-07-31,1269.44,65113429.43
2017-08-01,1268.76,65173587.75
2017-08-02,1266.65,65155619.09
2017-08-03,1268.6,65135242.79
2017-08-04,1258.88,64998110.53
2017-08-07,1257.85,65016845.58
2017-08-08,1260.96,65006725.55
2017-08-09,1277.3,65023796.71
2017-08-10,1286.53,65081005.74
2017-08-11,1289.31,64746455.47
2017-08-14,1282.15,65313656.31
2017-08-15,1271.53,65359060.33
2017-08-16,1283.11,65563083.59
2017-08-17,1288.15,65592008.28
2017-08-18,1284.13,65685571.22
2017-08-21,1291.88,65714250.47
2017-08-22,1285.08,65737397.94
2017-08-23,1290.96,65730322.8
2017-08-24,1286.4,65749202.76
2017-08-25,1291.35,65931650.54
2017-08-28,1310.13,66261318.66
2017-08-29,1309.23,66374947.99
2017-08-30,1308.6,66313712.38
2017-08-31,1321.43,66413342.32
2017-09-01,1325.23,66942182.51
2017-09-04,1333.87,66942970.05
2017-09-05,1339.71,67248181.18
2017-09-06,1334.22,67278929.1
2017-09-07,1349.22,67251413.11
2017-09-08,1346.59,67322832.94
2017-09-11,1327.54,67375851.62
2017-09-12,1331.81,67510321.46
2017-09-13,1322.37,67552814.45
2017-09-14,1329.74,67538976.56
2017-09-15,1320.18,67495925.04
2017-09-18,1307.44,67143689.46
2017-09-19,1311.15,67553171.88
2017-09-20,1301.1,67595176.34
2017-09-21,1291.2,67773235.8
2017-09-22,1297.3,67827335.22
2017-09-25,1310.78,67756914.6
2017-09-26,1293.98,68042262.84
2017-09-27,1282.78,68071150.67
2017-09-28,1287.3,68063482.02
2017-09-29,1279.75,68125789.53
2017-10-02,1271.13,67973928.2
2017-10-03,1271.66,67839080.33
2017-10-04,1274.85,67872376.05
2017-10-05,1268.22,67804398.38
2017-10-06,1276.68,67881845.46
2017-10-09,1284.05,67673680.89
2017-10-10,1288.03,68037189.48
2017-10-11,1291.72,68065443.6
2017-10-12,1293.72,68157640.33
2017-10-13,1303.82,67973402.52
2017-10-16,1295.79,68020462.67
2017-10-17,1285.12,68054590.5
2017-10-18,1281.08,68096619.66
2017-10-19,1290.13,68154907.88
2017-10-20,1280.47,68268328.16
2017-10-23,1282.27,68251972.07
2017-10-24,1276.58,68299447.75
2017-10-25,1277.53,68317617.92
2017-10-26,1266.99,68255188.19
2017-10-27,1273.35,68137777.36
2017-10-30,1276.29,68070812.08
2017-10-31,1271.45,68106368.61
2017-11-01,1274.66,68185663.58
2017-11-02,1276.13,68083837.29
2017-11-03,1269.91,67740868.5
2017-11-06,1281.95,68109245.78
2017-11-07,1275.3,68057453.48
2017-11-08,1281.36,68047769.41
2017-11-09,1285.07,68050772.44
2017-11-10,1275.07,68173512.64
2017-11-13,1278.31,68202230.82
2017-11-14,1280.25,68329913.36
2017-11-15,1278.14,68380376.4
2017-11-16,1278.58,68346519.51
2017-11-17,1292.42,68368557.03
2017-11-20,1276.92,68377492.7
2017-11-21,1280.61,68391351.56
2017-11-22,1292.12,68406269.66
2017-11-23,1291.47,68034131.6
2017-11-24,1288.37,68471332.53
2017-11-27,1294.52,68490759.28
2017-11-28,1293.98,68383275.39
2017-11-29,1283.64,68525577.67
2017-11-30,1275.01,68507080.32
2017-12-01,1280.62,68918736.39
2017-12-04,1276.18,68868354.93
2017-12-05,1265.77,68840397.63
2017-12-06,1263.37,68846291.51
2017-12-07,1247.22,68725943.82
2017-12-08,1248.49,68720169.76
2017-12-11,1242.02,68668322.85
2017-12-12,1244.49,68674103.88
2017-12-13,1255.5,68681050.14
2017-12-14,1252.96,68703452.79
2017-12-15,1256.44,68740248.6
2017-12-18,1262.26,68543360.06
2017-12-19,1261.7,68453383.53
2017-12-20,1265.57,68426207.57
2017-12-21,1266.6,68410658.4
2017-12-22,1274.16,68459342.86
2017-12-25,,68458190.76
2017-12-26,1283.1,68458186.44
2017-12-27,1287.18,68468523.27
2017-12-28,1295.04,68474281.93
2017-12-29,1302.8,68495917.43
2018-01-01,,68136609.47
2018-01-02,1317.56,68136421.18
2018-01-03,1313.21,68177117.24
2018-01-04,1323.01,68611729.77
2018-01-05,1319.59,68609300.17
2018-01-08,1320.4,68308371.4
2018-01-09,1312.85,68637277.08
2018-01-10,1316.89,68528779.54
2018-01-11,1322.44,68531025.93
2018-01-12,1337.64,68538613.1
2018-01-15,1339.99,68526723.4
2018-01-16,1338.41,68611070.33
2018-01-17,1326.84,68632014.08
2018-01-18,1327.03,69073011.04
2018-01-19,1331.84,69323738.52
2018-01-22,1333.92,69358826.24
2018-01-23,1341.21,69484116.09
2018-01-24,1358.46,69511353.67
2018-01-25,1348.26,69467848.29
2018-01-26,1349.12,69507268.4
2018-01-29,1340.33,69558300.53
2018-01-30,1338.59,69572676.46
2018-01-31,1345.14,69471205.26
2018-02-01,1348.79,69507041.38
2018-02-02,1333.39,69488064.02
2018-02-05,1339.67,69415482.56
2018-02-06,1324.16,69176825.93
2018-02-07,1318.39,69083015.49
2018-02-08,1318.76,69013500.77
2018-02-09,1316.65,68804477.45
2018-02-12,1322.7,68408674.34
2018-02-13,1329.55,68989698.36
2018-02-14,1350.73,69028965.0
2018-02-15,1353.67,68903907.98
2018-02-16,1346.96,69071826.28
2018-02-19,1346.46,69071730.66
2018-02-20,1329.19,69159184.27
2018-02-21,1324.63,69163672.74
2018-02-22,1332.05,69151406.78
2018-02-23,1328.71,69203495.99
2018-02-26,1333.68,69267072.89
2018-02-27,1318.36,69281462.52
2018-02-28,1318.31,69272661.69
2018-03-01,1317.03,69335779.25
2018-03-02,1322.75,69266353.42
2018-03-05,1320.11,69269727.04
2018-03-06,1334.56,69212382.8
2018-03-07,1325.57,69210975.9
2018-03-08,1321.99,69227448.23
2018-03-09,1323.93,69203625.01
2018-03-12,1323.1,69171155.59
2018-03-13,1326.51,69140737.91
2018-03-14,1324.85,69144135.78
2018-03-15,1316.1,69329612.48
2018-03-16,1314.24,69430953.04
2018-03-19,1316.85,69890352.7
2018-03-20,1311.31,69883337.97
2018-03-21,1332.24,69498356.26
2018-03-22,1329.03,69918765.56
2018-03-23,1347.33,69955027.66
2018-03-26,1353.5,69872993.8
2018-03-27,1345.05,69904150.25
2018-03-28,1325.01,69908867.09
2018-03-29,1325.5,69905507.33
2018-03-30,1325.48,69906213.51
2018-04-02,1341.29,70103512.25
2018-04-03,1332.74,70109613.27
2018-04-04,1333.19,70180794.28
2018-04-05,1326.57,70296949.11
2018-04-06,1333.03,70524468.29
2018-04-09,1336.35,70635668.68
2018-04-10,1339.64,70686651.1
2018-04-11,1353.38,70767851.1
2018-04-12,1334.94,71000072.23
2018-04-13,1346.2,71049715.31
2018-04-16,1345.93,71073620.61
2018-04-17,1347.52,71139940.73
2018-04-18,1349.41,71229986.65
2018-04-19,1345.53,71342893.58
2018-04-20,1336.36,71595336.09
2018-04-23,1324.83,71581242.47
2018-04-24,1330.35,71677711.51
2018-04-25,1323.13,71700838.7
2018-04-26,1316.8,71858278.71
2018-04-27,1324.0,71888168.67
2018-04-30,1315.39,71857905.73
2018-05-01,1303.85,71675142.81
2018-05-02,1304.96,71636354.97
2018-05-03,1312.06,71576026.06
2018-05-04,1314.5,71530573.58
2018-05-07,1314.21,71543996.88
2018-05-08,1314.63,71543452.32
2018-05-09,1312.72,71551027.39
2018-05-10,1321.6,71644028.28
2018-05-11,1319.3,71636169.58
2018-05-14,1313.5,71752535.53
2018-05-15,1290.53,71930302.17
2018-05-16,1290.73,71921007.98
2018-05-17,1290.79,72002179.59
2018-05-18,1293.04,71963268.2
2018-05-21,1292.6,71853428.62
2018-05-22,1291.14,71805718.28
2018-05-23,1293.41,71736292.03
2018-05-24,1304.63,71696588.51
2018-05-25,1302.25,71681641.68
2018-05-28,1299.04,71676928.83
2018-05-29,1298.77,71785184.56
2018-05-30,1301.38,71793784.34
2018-05-31,1298.51,71664245.92
2018-06-01,1293.4,71477949.09
2018-06-04,1292.02,71525362.08
2018-06-05,1296.4,71474541.49
2018-06-06,1296.4,71424747.78
2018-06-07,1297.18,71305352.0
2018-06-08,1298.17,71112439.55
2018-06-11,1300.49,71026051.06
2018-06-12,1295.97,71041259.73
2018-06-13,1299.31,71053079.26
2018-06-14,1302.25,71068990.67
2018-06-15,1278.94,70983436.41
2018-06-18,1278.32,70918485.49
2018-06-19,1274.66,70942116.55
2018-06-20,1267.86,70939896.86
2018-06-21,1267.19,70762756.4
2018-06-22,1270.56,70730087.89
2018-06-25,1265.64,70615076.55
2018-06-26,1259.04,70713444.06
2018-06-27,1252.35,70574040.27
2018-06-28,1248.25,70477054.27
2018-06-29,1252.6,70336095.89
2018-07-02,1242.04,70012832.67
2018-07-03,1252.73,69828342.97
2018-07-04,1254.99,69587834.13
2018-07-05,1257.91,70090886.49
2018-07-06,1255.48,69932345.01
2018-07-09,1257.68,70018285.93
2018-07-10,1255.54,69939393.48
2018-07-11,1241.96,69923463.44
2018-07-12,1247.39,69741230.63
2018-07-13,1244.32,69648304.84
2018-07-16,1240.93,69643646.09
2018-07-17,1227.54,69488875.96
2018-07-18,1227.51,69477221.1
2018-07-19,1222.97,69486947.11
2018-07-20,1229.53,69443016.0
2018-07-23,1224.5,69614611.27
2018-07-24,1224.52,69583079.9
2018-07-25,1231.63,69630922.35
2018-07-26,1222.69,69216594.43
2018-07-27,1224.22,69349313.9
2018-07-30,1221.45,69403358.27
2018-07-31,1224.15,69399468.66
2018-08-01,1215.96,69239778.75
2018-08-02,1207.83,69248087.15
2018-08-03,1214.9,69102115.7
2018-08-06,1207.64,68894359.63
2018-08-07,1210.97,68813665.68
2018-08-08,1213.88,68766617.71
2018-08-09,1212.47,68736870.23
2018-08-10,1210.57,68767064.07
2018-08-13,1193.5,68650392.73
2018-08-14,1194.09,68384481.81
2018-08-15,1174.85,68353014.13
2018-08-16,1174.16,68222597.45
2018-08-17,1184.25,68194753.89
2018-08-20,1190.48,68218610.15
2018-08-21,1195.99,68085823.75
2018-08-22,1195.8,68128664.89
2018-08-23,1185.56,68142310.61
2018-08-24,1205.35,68114449.14
2018-08-27,1211.38,68085334.59
2018-08-28,1201.0,67940795.19
2018-08-29,1206.6,68160350.51
2018-08-30,1199.98,68034623.86
2018-08-31,1201.15,68011628.49
2018-09-03,1201.27,68012026.2
2018-09-04,1191.52,67828312.84
2018-09-05,1196.73,67874247.68
2018-09-06,1199.98,67873700.61
2018-09-07,1196.93,67811378.09
2018-09-10,1195.88,67793588.02
2018-09-11,1198.59,67702882.3
2018-09-12,1206.24,67728701.16
2018-09-13,1201.47,67667878.1
2018-09-14,1194.85,67708983.11
2018-09-17,1201.46,67618439.93
2018-09-18,1198.36,67648671.97
2018-09-19,1204.04,67709577.65
2018-09-20,1207.18,67625471.21
2018-09-21,1200.04,67747463.56
2018-09-24,1199.03,67716808.36
2018-09-25,1201.22,67769212.58
2018-09-26,1194.44,67557414.75
2018-09-27,1182.83,67561975.92
2018-09-28,1190.88,67569537.48
2018-10-01,1188.99,67408362.59
2018-10-02,1203.32,67282059.48
2018-10-03,1197.35,67087804.6
2018-10-04,1199.92,67118509.77
2018-10-05,1203.63,67064937.11
2018-10-08,1188.08,67063056.55
2018-10-09,1189.77,67121949.54
2018-10-10,1194.79,67358238.67
2018-10-11,1224.09,67341954.68
2018-10-12,1217.05,67586998.64
2018-10-15,1227.06,67699852.29
2018-10-16,1224.95,67744939.6
2018-10-17,1222.29,67887442.61
2018-10-18,1225.81,67950750.98
2018-10-19,1226.49,67873832.41
2018-10-22,1222.1,67949406.79
2018-10-23,1230.3,67934365.75
2018-10-24,1233.79,68060564.43
2018-10-25,1232.17,68044074.82
2018-10-26,1233.53,68039899.03
2018-10-29,1229.42,68261871.53
2018-10-30,1222.93,68324423.47
2018-10-31,1214.76,68315302.68
2018-11-01,1233.43,68537703.1
2018-11-02,1232.89,68465434.45
2018-11-05,1231.49,68566163.01
2018-11-06,1227.19,68647874.33
2018-11-07,1226.49,68535398.93
2018-11-08,1224.0,68566905.66
2018-11-09,1209.65,68530793.08
2018-11-12,1200.37,68708453.51
2018-11-13,1202.23,68619192.19
2018-11-14,1210.88,68645463.66
2018-11-15,1213.36,68678341.98
2018-11-16,1223.36,68662607.62
2018-11-19,1224.17,68735908.3
2018-11-20,1221.66,68751408.76
2018-11-21,1226.04,68828633.41
2018-11-22,1228.64,68842766.89
2018-11-23,1223.05,68794505.93
2018-11-26,1222.4,68905737.95
2018-11-27,1215.05,68921008.61
2018-11-28,1221.23,68917018.48
2018-11-29,1224.21,68888872.44
2018-11-30,1220.52,68897485.12
2018-12-03,1230.67,68744994.12
2018-12-04,1238.54,68758945.62
2018-12-05,1237.29,68768472.39
