,usd_exposure,eur_exposure,gbp_exposure,jpy_exposure,emfx_exposure,fi_exposure,dmequity_exposure,emequity_exposure,com_exposure,ags_exposure
2008-07-08,1.2296185208844805,16.361767972320337,-27.50036591092459,-6.2399015858349545,24.640118303442595,-41.26928664712559,-26.80716050782431,-15.82746916147222,37.9319649909614,17.538924609076183
2008-07-09,1.2296185208844805,16.361767972320337,-27.50036591092459,-6.2399015858349545,27.18549286948317,-41.26928664712559,-26.80716050782431,-15.82746916147222,33.719047068089864,17.538924609076183
2008-07-10,-1.0142423830840814,18.605628876288897,-27.50036591092459,-6.2399015858349545,41.086497428894695,-18.356604237062033,-26.80716050782431,-15.82746916147222,32.05516547990638,17.538924609076183
2008-07-11,-3.2505677425245176,22.780500198460615,-29.438911873655872,-6.2399015858349545,50.31130945568697,-25.87564513866912,-31.95365567458141,-15.82746916147222,36.35640876951389,19.004826333746127
2008-07-14,-3.2505677425245176,26.57997845861561,-29.438911873655872,-6.2399015858349545,46.81515874170617,-25.87564513866912,-35.364743909987645,-17.080487386939957,37.5241365699679,19.004826333746127
2008-07-15,-5.262571408731377,26.57997845861561,-29.438911873655872,-6.2399015858349545,46.81515874170617,-25.87564513866912,-40.26634093935287,-18.0819417359496,37.5241365699679,15.854571880568765
2008-07-16,-3.003516834535988,24.320923884420218,-29.438911873655872,-6.2399015858349545,48.4550251060789,-30.60738939306443,-42.34482667699047,-18.0819417359496,37.74317410848609,13.549897067638065
2008-07-17,-3.003516834535988,26.00042548172445,-29.438911873655872,-6.2399015858349545,52.176106530482805,-30.60738939306443,-42.34482667699047,-18.0819417359496,37.591858021573984,13.549897067638065
2008-07-18,-6.095850602620881,26.00042548172445,-29.438911873655872,-3.147567817750062,53.8289228170298,-34.1314555333169,-47.692130105726406,-18.0819417359496,32.360132764229725,11.878938330272485
2008-07-21,-6.095850602620881,26.00042548172445,-29.438911873655872,-3.147567817750062,55.86193934063196,-29.763521086447792,-53.309218322059294,-20.442850336191544,20.39720459863112,11.878938330272485
2008-07-22,-8.41045036239109,28.315025241494656,-29.438911873655872,-3.147567817750062,54.008543384166614,-29.763521086447792,-55.213100380837304,-20.442850336191544,19.10177542831086,1.7875721522278218
2008-07-23,-6.848427657757172,28.315025241494656,-32.174717106267146,-3.147567817750062,54.02199188421667,-29.763521086447792,-56.81484191930835,-25.91502913913547,19.10177542831086,1.7875721522278218
2008-07-24,-6.848427657757172,28.315025241494656,-32.174717106267146,-3.147567817750062,53.79908731570827,-34.209516664195505,-60.86000524295017,-24.966443388115582,10.075805222890775,0.25373445585282006
2008-07-25,-6.848427657757172,28.315025241494656,-32.174717106267146,-3.147567817750062,53.79908731570827,-34.209516664195505,-60.86000524295017,-26.234863568783258,6.195964470181516,-2.681541386979271
2008-07-28,-6.848427657757172,28.315025241494656,-32.174717106267146,-3.147567817750062,56.66620626780989,-38.20867787522944,-60.86000524295017,-26.234863568783258,3.9535757194813033,-2.681541386979271
2008-07-29,-6.848427657757172,28.315025241494656,-32.174717106267146,-3.147567817750062,56.66620626780989,-38.20867787522944,-60.86000524295017,-26.234863568783258,3.9535757194813033,-2.681541386979271
2008-07-30,-4.987398244697242,26.07529406671709,-29.93498593148957,-3.147567817750062,56.66620626780989,-38.20867787522944,-60.86000524295017,-23.168972203561466,2.026666030400495,-3.918832954786709
2008-07-31,-2.6932280716957377,26.07529406671709,-29.93498593148957,-3.147567817750062,53.66820211394768,-38.20867787522944,-58.47559440440772,-22.096291678962796,2.026666030400495,-3.918832954786709
2008-08-01,-0.8491524903300369,26.07529406671709,-29.93498593148957,-5.67854620701716,56.34928293502712,-16.349872446566483,-57.78796018612626,-22.096291678962796,2.026666030400495,-3.918832954786709
2008-08-04,-0.8491524903300369,28.669348364511706,-27.70916179472753,-5.67854620701716,53.45368382873553,-24.841663508173323,-57.78796018612626,-22.096291678962796,-1.1475873363810516,-3.918832954786709
2008-08-05,4.009466919062369,28.669348364511706,-27.70916179472753,-5.67854620701716,53.45368382873553,-15.613881905349876,-57.78796018612626,-23.409543445499235,-1.1475873363810516,-6.337495660416847
2008-08-06,4.009466919062369,31.112293882781916,-26.244983722205802,-4.008127902547354,44.435985395768405,-11.14682581976172,-58.3992959105559,-25.393420962893938,-13.384096440678428,-6.337495660416847
2008-08-07,4.009466919062369,31.112293882781916,-26.244983722205802,-4.008127902547354,35.61600076921554,-6.791624971590607,-58.3992959105559,-25.393420962893938,-13.384096440678428,-6.337495660416847
2008-08-08,16.63917976596756,28.093365952971233,-28.48699736353292,-9.247444916674942,33.44521933433772,4.629692873233551,-58.3992959105559,-25.393420962893938,-13.384096440678428,-7.306136407778901
2008-08-11,22.046113293822664,25.77876619320102,-28.48699736353292,-11.036136316599626,17.187305255700412,4.629692873233551,-57.226239111101435,-26.469409793226955,-17.743440789412563,-7.306136407778901
2008-08-12,22.046113293822664,27.310080851038595,-28.48699736353292,-11.036136316599626,15.03188991907144,4.629692873233551,-53.057976771845865,-24.108501192985006,-20.456120200171025,-8.110817825857575
2008-08-13,22.046113293822664,23.413300173189008,-28.48699736353292,-4.608377249482941,13.222001872137067,4.629692873233551,-53.057976771845865,-24.108501192985006,-21.42300749854334,-8.110817825857575
2008-08-14,22.046113293822664,23.413300173189008,-28.48699736353292,-4.608377249482941,2.8263044845639356,15.536846842778901,-53.057976771845865,-24.108501192985006,-21.42300749854334,-8.110817825857575
2008-08-15,25.332932696238945,23.413300173189008,-28.48699736353292,-4.608377249482941,2.8263044845639356,19.303743316666424,-53.057976771845865,-24.108501192985006,-20.073627677281955,-9.291870318601582
2008-08-18,25.332932696238945,21.81751170585014,-28.48699736353292,-3.012588782144074,-8.11227708829256,22.82272846051298,-53.057976771845865,-25.462270720820445,-20.925567433809107,-9.291870318601582
2008-08-19,25.332932696238945,21.81751170585014,-27.215128459897706,-3.012588782144074,-4.366004336508888,36.59377071090938,-53.057976771845865,-26.402179930788414,-20.925567433809107,-9.291870318601582
2008-08-20,25.332932696238945,21.81751170585014,-27.215128459897706,-3.012588782144074,-4.366004336508888,40.483024024187834,-54.15108179163486,-26.402179930788414,-19.968789846170687,-9.291870318601582
2008-08-21,28.27834299346849,21.81751170585014,-27.215128459897706,-3.012588782144074,-3.2717117706141052,44.22836572202765,-54.15108179163486,-26.402179930788414,-22.29706335330074,-9.291870318601582
2008-08-22,28.27834299346849,21.81751170585014,-28.773218620681114,-3.012588782144074,-4.711750762262781,44.22836572202765,-54.15108179163486,-26.402179930788414,-17.696266156061753,-6.395553468117072
2008-08-25,28.27834299346849,21.81751170585014,-32.6190669887945,0.8332595859693165,-4.711750762262781,44.22836572202765,-54.15108179163486,-26.402179930788414,-17.696266156061753,-6.395553468117072
2008-08-26,30.0778567527271,18.46457911849314,-32.6190669887945,4.186192173326315,-7.047900122257865,58.283015382243796,-54.15108179163486,-27.679207054593046,-17.696266156061753,-6.395553468117072
2008-08-27,30.0778567527271,18.46457911849314,-32.6190669887945,4.186192173326315,-9.165753427498482,58.283015382243796,-54.15108179163486,-27.679207054593046,-17.696266156061753,-6.395553468117072
2008-08-28,31.866357317591135,16.733460321430584,-34.41304723400346,4.186192173326315,-12.032872379600098,58.283015382243796,-54.15108179163486,-32.730246374016055,-19.78878446948251,-6.395553468117072
2008-08-29,31.866357317591135,16.733460321430584,-34.41304723400346,4.186192173326315,-14.32732375173344,58.283015382243796,-54.15108179163486,-33.99818565038443,-16.723824264274267,-7.695152355401707
2008-09-01,31.866357317591135,19.620816179055005,-42.599512684116185,4.186192173326315,-14.32732375173344,52.49303734973605,-53.073491494790524,-33.99818565038443,-16.723824264274267,-7.695152355401707
2008-09-02,31.866357317591135,19.620816179055005,-45.26572308734588,4.186192173326315,-21.566431546290787,52.49303734973605,-53.073491494790524,-35.7822172565807,-16.723824264274267,-10.01197286978304
2008-09-03,31.866357317591135,19.620816179055005,-47.15644665226661,6.076915738247039,-24.875269430578538,52.49303734973605,-53.073491494790524,-36.95946388311289,-16.723824264274267,-10.01197286978304
2008-09-04,36.68978773411361,16.075929298394367,-47.15644665226661,6.5901545625672915,-33.731096406569115,52.49303734973605,-53.073491494790524,-39.99270850668189,-15.440408740135595,-10.01197286978304
2008-09-05,38.442012313954436,16.075929298394367,-47.15644665226661,6.5901545625672915,-41.65885456153811,59.363930496755756,-53.073491494790524,-42.31625787847814,-16.549948383482146,-10.01197286978304
2008-09-08,38.442012313954436,16.075929298394367,-47.15644665226661,6.5901545625672915,-45.248260002941656,64.91533674165078,-53.073491494790524,-42.31625787847814,-16.549948383482146,-10.01197286978304
2008-09-09,38.442012313954436,16.075929298394367,-47.15644665226661,6.5901545625672915,-48.04310963226404,64.91533674165078,-54.246405429898786,-42.31625787847814,-16.549948383482146,-10.01197286978304
2008-09-10,38.442012313954436,16.075929298394367,-47.15644665226661,6.5901545625672915,-48.548805656947486,64.91533674165078,-54.246405429898786,-42.31625787847814,-16.549948383482146,-10.01197286978304
2008-09-11,38.442012313954436,12.176841501989507,-47.15644665226661,10.489242358972149,-47.1087666652988,64.91533674165078,-54.246405429898786,-41.74591536327,-16.549948383482146,-10.01197286978304
2008-09-12,45.34727875152624,6.036368189068826,-45.609293270278606,13.51017362673916,-47.1087666652988,64.91533674165078,-54.246405429898786,-41.74591536327,-15.605472468666282,-10.01197286978304
2008-09-15,45.34727875152624,3.8061514701908603,-42.554769048021015,13.51017362673916,-47.1087666652988,70.71272737864234,-54.246405429898786,-42.407578975858655,-18.804240318917916,-10.01197286978304
2008-09-16,43.46089432475566,3.857548635754533,-40.61622308528974,15.396558053509748,-49.14552699466168,64.64320770399108,-56.10452292107233,-42.407578975858655,-21.595084728592774,-11.50218617241399
2008-09-17,46.07247190563795,3.857548635754533,-40.61622308528974,15.396558053509748,-51.17227940241105,64.64320770399108,-56.76017690669391,-43.03859231609257,-23.693997529879915,-11.50218617241399
2008-09-18,46.07247190563795,3.857548635754533,-40.61622308528974,15.396558053509748,-54.25576671896251,68.58779121399967,-57.501368267323194,-43.03859231609257,-20.98731767307474,-12.125610915496583
2008-09-19,46.07247190563795,10.908902073435918,-40.61622308528974,15.396558053509748,-62.39998971303679,68.58779121399967,-59.3669178452691,-47.893055345223694,-20.98731767307474,-12.125610915496583
2008-09-22,42.084827813258144,10.908902073435918,-36.62857899290993,15.82491831149185,-61.33437367645408,63.31008083899082,-59.3669178452691,-46.57980357868727,-22.940125619821476,-13.611403800668256
2008-09-23,27.911454970458013,16.191186672581136,-33.07772965321848,15.82491831149185,-56.809699415905456,63.31008083899082,-59.3669178452691,-46.57980357868727,-19.94934989259666,-13.611403800668256
2008-09-24,27.911454970458013,16.191186672581136,-33.07772965321848,15.82491831149185,-56.809699415905456,53.126346757883546,-59.3669178452691,-46.57980357868727,-19.94934989259666,-14.35483107886848
2008-09-25,27.911454970458013,16.191186672581136,-33.07772965321848,15.82491831149185,-56.809699415905456,53.126346757883546,-59.3669178452691,-45.41284185598594,-19.94934989259666,-14.35483107886848
2008-09-26,27.911454970458013,16.191186672581136,-33.07772965321848,15.82491831149185,-56.809699415905456,52.56683782939218,-59.3669178452691,-46.07606841893833,-19.94934989259666,-14.35483107886848
2008-09-29,23.90223896450177,14.783833720517356,-33.07772965321848,19.097582641286174,-57.08300909876643,52.56683782939218,-60.13539107188389,-46.07606841893833,-19.64440575189496,-16.114731024290087
2008-09-30,25.47360007024204,14.783833720517356,-33.07772965321848,19.097582641286174,-57.08300909876643,52.56683782939218,-60.13539107188389,-46.07606841893833,-19.64440575189496,-16.562122922749165
2008-10-01,25.47360007024204,14.783833720517356,-33.07772965321848,19.097582641286174,-57.08300909876643,45.103269175537065,-60.13539107188389,-46.07606841893833,-19.64440575189496,-18.02802464741911
2008-10-02,25.47360007024204,14.783833720517356,-33.07772965321848,19.097582641286174,-59.063779188975616,44.15968553375367,-61.77890684905858,-46.07606841893833,-20.82040196223049,-18.434924133948428
2008-10-03,25.47360007024204,12.520713251798648,-30.81460918449978,19.097582641286174,-61.12744687501353,44.15968553375367,-62.5851331012848,-46.07606841893833,-21.35744189502726,-19.157701509159505
2008-10-06,25.47360007024204,12.520713251798648,-29.476665861127216,19.097582641286174,-62.99797781456449,48.0680017264012,-62.5851331012848,-46.07606841893833,-22.741858208947022,-19.157701509159505
2008-10-07,22.628946792636537,14.30213901947695,-29.476665861127216,21.942235918891676,-62.99797781456449,56.55811010644984,-62.5851331012848,-46.07606841893833,-22.741858208947022,-19.157701509159505
2008-10-08,22.628946792636537,14.30213901947695,-29.476665861127216,21.942235918891676,-64.52222764036132,59.106416870889,-63.23039600468086,-46.07606841893833,-24.073285640251427,-19.157701509159505
2008-10-09,22.628946792636537,18.27956605587621,-25.627594874625533,25.908186512903384,-70.71310508989995,76.717900037565,-63.23039600468086,-46.07606841893833,-24.073285640251427,-19.157701509159505
2008-10-10,20.386933151309417,18.27956605587621,-17.367300424076355,25.908186512903384,-72.26411620438037,76.11609689392343,-63.23039600468086,-46.07606841893833,-24.651929065835823,-19.157701509159505
2008-10-13,20.596777601732846,11.934287570296492,-17.10394283899898,29.39091602575262,-72.67733737993643,69.5624521619042,-64.37708647394543,-46.07606841893833,-27.26900031263098,-19.489417381026186
2008-10-14,20.596777601732846,10.759718336923784,-15.873909847605066,29.39091602575262,-70.81527082143675,53.87336679185325,-63.00808731009228,-46.07606841893833,-27.26900031263098,-20.106263676513837
2008-10-15,20.596777601732846,10.759718336923784,-15.873909847605066,29.39091602575262,-72.90904119635914,47.09857492111278,-57.19471504089884,-46.07606841893833,-27.26900031263098,-20.106263676513837
2008-10-16,20.596777601732846,10.759718336923784,-15.873909847605066,29.39091602575262,-75.112320502746,47.09857492111278,-57.19471504089884,-46.07606841893833,-27.26900031263098,-20.106263676513837
2008-10-17,20.596777601732846,10.759718336923784,-15.873909847605066,29.39091602575262,-78.71023704506077,47.09857492111278,-57.19471504089884,-46.07606841893833,-27.627595347534847,-20.106263676513837
2008-10-20,20.596777601732846,10.759718336923784,-15.873909847605066,29.39091602575262,-78.71023704506077,47.09857492111278,-57.19471504089884,-46.07606841893833,-27.627595347534847,-22.140998505801804
2008-10-21,20.596777601732846,6.782291300524523,-17.885089378850502,29.39091602575262,-80.89896743541497,47.09857492111278,-57.19471504089884,-46.07606841893833,-27.627595347534847,-22.887708094988376
2008-10-22,19.054434233087793,6.782291300524523,-17.885089378850502,30.93325939439767,-82.21638003855139,50.48385639314516,-57.19471504089884,-46.07606841893833,-27.627595347534847,-22.887708094988376
2008-10-23,19.054434233087793,6.782291300524523,-17.885089378850502,30.93325939439767,-78.06482851346438,55.44983072319037,-57.19471504089884,-46.07606841893833,-27.627595347534847,-22.887708094988376
2008-10-24,18.166340770595962,4.792348172229573,-17.885089378850502,31.8213528568895,-78.06482851346438,62.13790985696781,-57.19471504089884,-46.07606841893833,-26.332166177214585,-22.887708094988376
2008-10-27,18.166340770595962,4.792348172229573,-17.885089378850502,31.8213528568895,-81.35708483484693,62.13790985696781,-57.19471504089884,-46.07606841893833,-26.332166177214585,-22.887708094988376
2008-10-28,14.903280745988555,4.792348172229573,-15.994365813929777,33.19368931657618,-80.03967223171051,62.13790985696781,-57.19471504089884,-46.07606841893833,-26.94116414700296,-22.887708094988376
2008-10-29,17.46180842979066,3.563772245135683,-15.994365813929777,33.19368931657618,-76.30351015484385,62.13790985696781,-57.19471504089884,-42.618053036036954,-25.82756989273525,-24.066147934662542
2008-10-30,17.46180842979066,3.563772245135683,-15.994365813929777,33.19368931657618,-70.04780454884245,57.171935526922596,-57.19471504089884,-42.618053036036954,-25.82756989273525,-24.066147934662542
2008-10-31,17.46180842979066,1.8553809732836402,-14.001818704369347,31.201142207015756,-63.1637224501488,64.09225386196518,-57.19471504089884,-42.618053036036954,-25.82756989273525,-24.066147934662542
2008-11-03,17.46180842979066,1.8553809732836402,-14.001818704369347,31.201142207015756,-61.90369798032923,64.09225386196518,-55.6783893354827,-42.618053036036954,-25.82756989273525,-24.066147934662542
2008-11-04,14.516398132561118,1.8553809732836402,-20.418866005637504,31.201142207015756,-56.48906524889971,64.09225386196518,-55.6783893354827,-42.618053036036954,-28.376205358744617,-24.066147934662542
2008-11-05,14.516398132561118,3.949292697193911,-20.418866005637504,29.256644617398496,-51.56689620669209,59.976026421039016,-48.254017821243124,-40.64183081882507,-28.376205358744617,-24.066147934662542
2008-11-06,14.516398132561118,3.949292697193911,-20.418866005637504,29.256644617398496,-51.56689620669209,59.976026421039016,-48.254017821243124,-39.56841922192899,-28.376205358744617,-24.066147934662542
2008-11-07,14.516398132561118,4.978788286245728,-21.44836159468932,29.256644617398496,-51.56689620669209,59.976026421039016,-48.254017821243124,-39.56841922192899,-28.632065103818647,-24.066147934662542
2008-11-10,14.516398132561118,5.926743513840612,-22.396316822284206,29.256644617398496,-53.00712361526982,59.976026421039016,-46.79164814376004,-39.56841922192899,-28.632065103818647,-24.066147934662542
2008-11-11,14.516398132561118,5.926743513840612,-22.396316822284206,29.256644617398496,-54.756806608675525,63.009380524569806,-46.79164814376004,-39.56841922192899,-28.632065103818647,-24.066147934662542
2008-11-12,14.516398132561118,7.418717942500084,-23.45624453745719,29.256644617398496,-57.28707392105086,70.2140614424951,-46.79164814376004,-39.56841922192899,-28.837581989223846,-24.066147934662542
2008-11-13,14.516398132561118,7.418717942500084,-24.93606574161715,29.256644617398496,-58.63273371732581,70.2140614424951,-46.79164814376004,-39.56841922192899,-28.837581989223846,-24.066147934662542
2008-11-14,14.516398132561118,7.418717942500084,-24.93606574161715,29.256644617398496,-58.63273371732581,73.6244394255688,-46.79164814376004,-39.56841922192899,-28.837581989223846,-24.331332716203214
2008-11-17,14.516398132561118,7.418717942500084,-24.93606574161715,29.256644617398496,-59.895103372175114,73.6244394255688,-46.79164814376004,-39.56841922192899,-28.837581989223846,-22.01451220182188
2008-11-18,14.516398132561118,7.418717942500084,-22.994456025409722,29.256644617398496,-60.83159552803299,76.73958893404348,-46.79164814376004,-39.56841922192899,-28.837581989223846,-22.01451220182188
2008-11-19,14.516398132561118,9.844084502879532,-27.91559278894413,29.256644617398496,-62.019879133051795,76.73958893404348,-46.79164814376004,-39.56841922192899,-28.837581989223846,-22.01451220182188
2008-11-20,14.516398132561118,9.21329664890941,-27.91559278894413,29.256644617398496,-62.019879133051795,80.41171071794483,-46.79164814376004,-39.56841922192899,-29.056607108793497,-22.01451220182188
2008-11-21,14.516398132561118,10.997180438780891,-27.91559278894413,29.256644617398496,-62.019879133051795,80.41171071794483,-45.14813236658536,-39.56841922192899,-29.056607108793497,-22.01451220182188
2008-11-24,17.118312562716685,12.563290180524552,-27.91559278894413,29.256644617398496,-64.64099059135025,80.41171071794483,-45.14813236658536,-39.56841922192899,-29.754518870747535,-22.01451220182188
2008-11-25,17.118312562716685,14.517880387312148,-27.91559278894413,27.3020544106109,-64.64099059135025,83.72429547652932,-43.90842381263503,-39.56841922192899,-29.754518870747535,-22.01451220182188
2008-11-26,17.118312562716685,14.517880387312148,-27.91559278894413,27.3020544106109,-64.64099059135025,83.72429547652932,-43.90842381263503,-39.56841922192899,-29.754518870747535,-22.01451220182188
2008-11-27,17.118312562716685,14.517880387312148,-27.91559278894413,27.3020544106109,-64.64099059135025,83.72429547652932,-43.90842381263503,-39.56841922192899,-29.754518870747535,-22.01451220182188
2008-11-28,17.118312562716685,14.517880387312148,-27.91559278894413,27.3020544106109,-64.64099059135025,83.72429547652932,-43.90842381263503,-39.56841922192899,-29.754518870747535,-22.01451220182188
2008-12-01,17.118312562716685,14.517880387312148,-27.91559278894413,27.3020544106109,-64.64099059135025,83.72429547652932,-43.26316090923895,-39.56841922192899,-29.754518870747535,-22.01451220182188
2008-12-02,17.118312562716685,14.517880387312148,-27.91559278894413,27.3020544106109,-64.64099059135025,77.95880249164608,-43.26316090923895,-38.345294420559114,-29.754518870747535,-20.090319128742333
2008-12-03,17.118312562716685,14.517880387312148,-28.86107263030968,27.3020544106109,-64.64099059135025,77.95880249164608,-43.26316090923895,-38.345294420559114,-29.754518870747535,-20.090319128742333
2008-12-04,17.118312562716685,14.517880387312148,-28.86107263030968,27.3020544106109,-64.64099059135025,77.95880249164608,-42.293714530589405,-38.345294420559114,-29.754518870747535,-20.090319128742333
2008-12-05,18.19540817262249,14.517880387312148,-28.86107263030968,27.3020544106109,-64.64099059135025,72.48973336269991,-41.31470717258973,-38.345294420559114,-29.754518870747535,-20.090319128742333
2008-12-08,19.120885979396014,14.517880387312148,-28.229480490578712,27.3020544106109,-63.29533079507529,83.48558731908085,-37.30216143489581,-38.75928369033835,-29.754518870747535,-20.090319128742333
2008-12-09,20.26498842474881,14.517880387312148,-28.229480490578712,27.3020544106109,-63.03092643291957,83.48558731908085,-36.64650744927423,-33.9510113160293,-29.754518870747535,-20.090319128742333
2008-12-10,20.26498842474881,14.517880387312148,-28.229480490578712,27.3020544106109,-59.94743911636811,83.48558731908085,-36.64650744927423,-33.9510113160293,-29.754518870747535,-20.090319128742333
2008-12-11,20.26498842474881,14.517880387312148,-28.229480490578712,28.28298476333824,-59.94743911636811,83.48558731908085,-36.64650744927423,-29.989977622578593,-30.654048565845603,-20.090319128742333
2008-12-12,20.26498842474881,17.380429360042633,-28.229480490578712,28.28298476333824,-57.00386175683015,83.48558731908085,-35.31774751455158,-29.989977622578593,-30.654048565845603,-20.090319128742333
2008-12-15,17.706460740946707,19.938957043844738,-28.229480490578712,28.28298476333824,-58.54720484507359,83.48558731908085,-35.31774751455158,-30.385201582674345,-30.654048565845603,-20.090319128742333
2008-12-16,15.608910474379268,19.938957043844738,-26.870869030012592,28.28298476333824,-58.54720484507359,83.48558731908085,-35.31774751455158,-30.385201582674345,-30.654048565845603,-20.090319128742333
2008-12-17,11.10197252238265,19.938957043844738,-26.870869030012592,28.28298476333824,-47.78861808444527,83.48558731908085,-34.18437748203824,-29.371032104773448,-30.994541953636826,-20.184607830977406
2008-12-18,11.10197252238265,19.938957043844738,-24.64414079802908,26.05625653135473,-43.66062842420974,83.48558731908085,-34.18437748203824,-27.387154587378745,-30.11179301462374,-20.184607830977406
2008-12-19,11.918516278936673,19.938957043844738,-24.64414079802908,26.05625653135473,-41.45847112517082,83.48558731908085,-35.369497952263146,-27.387154587378745,-28.92858645529438,-19.568655485268195
2008-12-22,11.918516278936673,18.30793182676052,-24.64414079802908,26.05625653135473,-41.45847112517082,83.48558731908085,-35.369497952263146,-26.419941074788525,-28.92858645529438,-19.019612910888565
2008-12-23,11.918516278936673,18.30793182676052,-24.64414079802908,24.42869540102745,-41.45847112517082,83.48558731908085,-35.369497952263146,-25.416543297786678,-28.92858645529438,-19.366689416746464
2008-12-24,11.918516278936673,18.30793182676052,-24.64414079802908,24.42869540102745,-42.27777371313682,83.48558731908085,-35.369497952263146,-25.86348381725713,-29.263884903520854,-18.713233040892923
2008-12-25,11.918516278936673,18.30793182676052,-24.64414079802908,24.42869540102745,-40.52809071973112,83.48558731908085,-35.369497952263146,-25.86348381725713,-29.263884903520854,-16.84398823485744
2008-12-26,11.918516278936673,18.30793182676052,-24.64414079802908,24.42869540102745,-40.52809071973112,83.48558731908085,-35.369497952263146,-25.86348381725713,-29.263884903520854,-16.84398823485744
2008-12-29,11.918516278936673,17.399992735316946,-24.64414079802908,24.42869540102745,-40.52809071973112,83.48558731908085,-34.03018607416499,-25.86348381725713,-29.263884903520854,-15.8438546833068
2008-12-30,11.918516278936673,17.399992735316946,-24.64414079802908,24.42869540102745,-36.93868527832757,83.48558731908085,-35.08557005879614,-25.86348381725713,-28.905289868616983,-15.8438546833068
2008-12-31,11.918516278936673,17.399992735316946,-24.64414079802908,24.42869540102745,-36.93868527832757,83.48558731908085,-35.08557005879614,-25.86348381725713,-26.628596446035317,-15.8438546833068
2009-01-01,11.918516278936673,17.399992735316946,-26.20121074453357,24.42869540102745,-36.93868527832757,83.48558731908085,-35.08557005879614,-25.86348381725713,-25.29716901473091,-14.072241951065482
2009-01-02,11.918516278936673,16.368462390305726,-26.20121074453357,24.42869540102745,-38.844398285917336,83.48558731908085,-35.08557005879614,-26.96413560507767,-25.701012896466835,-14.072241951065482
2009-01-05,11.918516278936673,15.628369336642454,-26.20121074453357,25.168788454690723,-41.586315520645236,83.48558731908085,-34.401578148224736,-27.574051119089138,-24.12385547498293,-14.621847311274992
2009-01-06,12.806609741428506,15.628369336642454,-26.20121074453357,24.280694992198892,-45.10617952407766,86.4068249025905,-34.401578148224736,-24.569356811009992,-24.12385547498293,-14.621847311274992
2009-01-07,11.661094144189907,13.330497462693137,-25.17171515548175,24.280694992198892,-43.01240914915527,78.58268331619814,-34.05665462677558,-24.147905059868794,-21.79558196785288,-10.948396734358106
2009-01-08,10.09907143955599,13.330497462693137,-22.435909922870472,24.280694992198892,-44.23882411203717,78.58268331619814,-31.595459770310686,-22.446817406245252,-20.45428208299009,-10.948396734358106
2009-01-09,10.09907143955599,13.330497462693137,-22.435909922870472,24.280694992198892,-44.908184181018406,78.58268331619814,-30.566347228855076,-22.446817406245252,-20.45428208299009,-10.948396734358106
2009-01-12,10.938952155934501,10.90513090231369,-18.136423337826805,24.280694992198892,-41.66760971480669,78.58268331619814,-27.01468221167219,-23.136246165005968,-20.24876519758489,-10.948396734358106
2009-01-13,11.57333454791581,11.891844753025095,-18.136423337826805,24.280694992198892,-41.66760971480669,81.8966500291048,-22.174644358510847,-23.66883200250785,-20.24876519758489,-10.948396734358106
2009-01-14,11.57333454791581,11.891844753025095,-18.136423337826805,24.280694992198892,-41.66760971480669,86.15132875647888,-22.174644358510847,-23.66883200250785,-20.24876519758489,-10.948396734358106
2009-01-15,10.673987274004919,11.891844753025095,-18.136423337826805,25.18004226610978,-41.66760971480669,86.15132875647888,-20.038082963896123,-23.66883200250785,-20.79989228531517,-11.86877693993775
2009-01-16,10.673987274004919,11.002843201586291,-18.136423337826805,25.18004226610978,-41.66760971480669,86.15132875647888,-20.038082963896123,-23.66883200250785,-20.79989228531517,-12.70122926930471
2009-01-19,10.673987274004919,7.47987933762288,-18.136423337826805,25.18004226610978,-41.66760971480669,86.29396128728142,-20.038082963896123,-23.66883200250785,-20.79989228531517,-12.70122926930471
2009-01-20,11.581156139084635,2.486681746089071,-18.136423337826805,25.18004226610978,-41.66760971480669,84.1336954266817,-20.038082963896123,-23.66883200250785,-20.79989228531517,-13.316764651350198
2009-01-21,12.332414064846157,2.486681746089071,-18.136423337826805,25.18004226610978,-42.58325897683134,84.1336954266817,-20.038082963896123,-23.66883200250785,-20.79989228531517,-12.909865164820882
2009-01-22,12.332414064846157,2.486681746089071,-18.136423337826805,25.18004226610978,-42.58325897683134,84.1336954266817,-20.038082963896123,-23.66883200250785,-20.79989228531517,-11.672573597013443
2009-01-23,12.332414064846157,2.486681746089071,-18.136423337826805,25.18004226610978,-42.58325897683134,94.92411193649662,-17.106289059521398,-23.66883200250785,-21.596095133741983,-10.944740409025435
2009-01-26,12.332414064846157,2.486681746089071,-18.136423337826805,25.18004226610978,-42.58325897683134,83.74911487407994,-17.106289059521398,-23.66883200250785,-21.37707001417233,-9.677077556658247
2009-01-27,12.332414064846157,2.486681746089071,-18.136423337826805,25.18004226610978,-43.771919937468226,83.74911487407994,-17.106289059521398,-23.66883200250785,-21.455363716961852,-8.283084404311417
2009-01-28,12.332414064846157,0.6577155992589705,-18.136423337826805,25.18004226610978,-47.05773192106564,83.74911487407994,-17.106289059521398,-23.66883200250785,-20.48868274058085,-8.283084404311417
2009-01-29,12.332414064846157,3.2425463541919637,-20.7212540927598,25.18004226610978,-48.27140875568111,83.74911487407994,-15.392652035968219,-23.66883200250785,-23.06854609578774,-8.283084404311417
2009-01-30,12.332414064846157,3.2425463541919637,-20.7212540927598,25.18004226610978,-48.27140875568111,76.49494504198265,-15.392652035968219,-23.66883200250785,-23.06854609578774,-8.975217269894376
